object_id,category,mesh_obj,point_cloud,input_image
fries_006,fries,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fries/fries_006/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fries/fries_006/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fries/fries_006/image.png
fries_009,fries,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/fries/fries_009/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/fries/fries_009/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/fries/fries_009/image.png
frog_012,frog,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/frog/frog_012/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/frog/frog_012/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/frog/frog_012/image.png
frog_019,frog,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/frog/frog_019/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/frog/frog_019/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/frog/frog_019/image.png
frog_023,frog,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/frog/frog_023/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/frog/frog_023/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/frog/frog_023/image.png
frog_025,frog,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/frog/frog_025/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/frog/frog_025/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/frog/frog_025/image.png
giraffe_001,giraffe,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/giraffe/giraffe_001/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/giraffe/giraffe_001/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/giraffe/giraffe_001/image.png
giraffe_003,giraffe,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/giraffe/giraffe_003/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/giraffe/giraffe_003/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/giraffe/giraffe_003/image.png
giraffe_007,giraffe,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/giraffe/giraffe_007/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/giraffe/giraffe_007/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/giraffe/giraffe_007/image.png
giraffe_008,giraffe,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/giraffe/giraffe_008/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/giraffe/giraffe_008/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/giraffe/giraffe_008/image.png
glass_002,glass,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/glass/glass_002/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/glass/glass_002/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/glass/glass_002/image.png
glass_005,glass,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/glass/glass_005/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/glass/glass_005/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/glass/glass_005/image.png
glass_016,glass,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/glass/glass_016/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/glass/glass_016/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/glass/glass_016/image.png
glass_025,glass,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/glass/glass_025/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/glass/glass_025/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/glass/glass_025/image.png
grapes_000,grapes,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/grapes/grapes_000/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/grapes/grapes_000/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/grapes/grapes_000/image.png
grapes_001,grapes,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/grapes/grapes_001/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/grapes/grapes_001/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/grapes/grapes_001/image.png
grapes_003,grapes,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/grapes/grapes_003/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/grapes/grapes_003/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/grapes/grapes_003/image.png
grapes_007,grapes,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/grapes/grapes_007/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/grapes/grapes_007/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/grapes/grapes_007/image.png
guitar_004,guitar,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/guitar/guitar_004/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/guitar/guitar_004/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/guitar/guitar_004/image.png
guitar_015,guitar,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/guitar/guitar_015/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/guitar/guitar_015/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/guitar/guitar_015/image.png
guitar_041,guitar,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/guitar/guitar_041/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/guitar/guitar_041/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/guitar/guitar_041/image.png
guitar_046,guitar,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/guitar/guitar_046/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/guitar/guitar_046/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/guitar/guitar_046/image.png
hamburger_001,hamburger,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/hamburger/hamburger_001/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/hamburger/hamburger_001/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/hamburger/hamburger_001/image.png
hamburger_006,hamburger,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/hamburger/hamburger_006/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/hamburger/hamburger_006/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/hamburger/hamburger_006/image.png
hamburger_009,hamburger,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/hamburger/hamburger_009/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/hamburger/hamburger_009/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/hamburger/hamburger_009/image.png
hamburger_015,hamburger,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/hamburger/hamburger_015/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/hamburger/hamburger_015/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/hamburger/hamburger_015/image.png
hammer_031,hammer,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/hammer/hammer_031/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/hammer/hammer_031/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/hammer/hammer_031/image.png
hammer_036,hammer,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/hammer/hammer_036/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/hammer/hammer_036/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/hammer/hammer_036/image.png
hammer_065,hammer,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/hammer/hammer_065/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/hammer/hammer_065/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/hammer/hammer_065/image.png
hammer_088,hammer,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/hammer/hammer_088/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/hammer/hammer_088/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/hammer/hammer_088/image.png
hat_008,hat,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/hat/hat_008/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/hat/hat_008/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/hat/hat_008/image.png
hat_047,hat,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/hat/hat_047/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/hat/hat_047/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/hat/hat_047/image.png
hat_057,hat,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/hat/hat_057/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/hat/hat_057/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/hat/hat_057/image.png
hat_060,hat,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/hat/hat_060/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/hat/hat_060/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/hat/hat_060/image.png
helicopter_007,helicopter,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/helicopter/helicopter_007/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/helicopter/helicopter_007/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/helicopter/helicopter_007/image.png
helicopter_017,helicopter,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/helicopter/helicopter_017/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/helicopter/helicopter_017/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/helicopter/helicopter_017/image.png
helicopter_018,helicopter,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/helicopter/helicopter_018/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/helicopter/helicopter_018/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/helicopter/helicopter_018/image.png
helicopter_019,helicopter,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/helicopter/helicopter_019/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/helicopter/helicopter_019/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/helicopter/helicopter_019/image.png
helmet_001,helmet,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/helmet/helmet_001/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/helmet/helmet_001/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/helmet/helmet_001/image.png
helmet_006,helmet,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/helmet/helmet_006/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/helmet/helmet_006/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/helmet/helmet_006/image.png
helmet_010,helmet,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/helmet/helmet_010/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/helmet/helmet_010/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/helmet/helmet_010/image.png
helmet_014,helmet,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/helmet/helmet_014/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/helmet/helmet_014/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/helmet/helmet_014/image.png
horse_004,horse,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/horse/horse_004/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/horse/horse_004/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/horse/horse_004/image.png
horse_023,horse,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/horse/horse_023/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/horse/horse_023/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/horse/horse_023/image.png
horse_028,horse,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/horse/horse_028/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/horse/horse_028/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/horse/horse_028/image.png
horse_030,horse,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/horse/horse_030/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/horse/horse_030/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/horse/horse_030/image.png
ice_cream_006,ice_cream,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/ice_cream/ice_cream_006/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/ice_cream/ice_cream_006/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/ice_cream/ice_cream_006/image.png
ice_cream_015,ice_cream,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/ice_cream/ice_cream_015/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/ice_cream/ice_cream_015/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/ice_cream/ice_cream_015/image.png
ice_cream_021,ice_cream,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/ice_cream/ice_cream_021/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/ice_cream/ice_cream_021/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/ice_cream/ice_cream_021/image.png
ice_cream_026,ice_cream,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/ice_cream/ice_cream_026/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/ice_cream/ice_cream_026/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/ice_cream/ice_cream_026/image.png
key_010,key,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/key/key_010/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/key/key_010/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/key/key_010/image.png
key_014,key,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/key/key_014/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/key/key_014/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/key/key_014/image.png
key_029,key,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/key/key_029/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/key/key_029/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/key/key_029/image.png
key_030,key,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/key/key_030/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/key/key_030/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/key/key_030/image.png
keyboard_006,keyboard,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/keyboard/keyboard_006/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/keyboard/keyboard_006/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/keyboard/keyboard_006/image.png
keyboard_018,keyboard,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/keyboard/keyboard_018/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/keyboard/keyboard_018/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/keyboard/keyboard_018/image.png
keyboard_020,keyboard,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/keyboard/keyboard_020/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/keyboard/keyboard_020/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/keyboard/keyboard_020/image.png
keyboard_033,keyboard,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/keyboard/keyboard_033/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/keyboard/keyboard_033/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/keyboard/keyboard_033/image.png
knife_006,knife,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/knife/knife_006/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/knife/knife_006/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/knife/knife_006/image.png
knife_029,knife,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/knife/knife_029/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/knife/knife_029/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/knife/knife_029/image.png
knife_038,knife,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/knife/knife_038/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/knife/knife_038/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/knife/knife_038/image.png
knife_044,knife,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/knife/knife_044/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/knife/knife_044/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/knife/knife_044/image.png
ladder_000,ladder,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/ladder/ladder_000/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/ladder/ladder_000/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/ladder/ladder_000/image.png
ladder_005,ladder,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/ladder/ladder_005/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/ladder/ladder_005/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/ladder/ladder_005/image.png
ladder_015,ladder,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/ladder/ladder_015/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/ladder/ladder_015/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/ladder/ladder_015/image.png
ladder_036,ladder,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/ladder/ladder_036/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/ladder/ladder_036/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/ladder/ladder_036/image.png
laptop_011,laptop,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/laptop/laptop_011/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/laptop/laptop_011/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/laptop/laptop_011/image.png
laptop_027,laptop,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/laptop/laptop_027/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/laptop/laptop_027/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/laptop/laptop_027/image.png
laptop_031,laptop,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/laptop/laptop_031/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/laptop/laptop_031/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/laptop/laptop_031/image.png
laptop_032,laptop,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/laptop/laptop_032/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/laptop/laptop_032/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/laptop/laptop_032/image.png
light_bulb_004,light_bulb,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/light_bulb/light_bulb_004/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/light_bulb/light_bulb_004/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/light_bulb/light_bulb_004/image.png
light_bulb_008,light_bulb,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/light_bulb/light_bulb_008/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/light_bulb/light_bulb_008/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/light_bulb/light_bulb_008/image.png
light_bulb_019,light_bulb,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/light_bulb/light_bulb_019/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/light_bulb/light_bulb_019/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/light_bulb/light_bulb_019/image.png
light_bulb_020,light_bulb,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/light_bulb/light_bulb_020/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/light_bulb/light_bulb_020/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/light_bulb/light_bulb_020/image.png
lion_005,lion,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/lion/lion_005/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/lion/lion_005/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/lion/lion_005/image.png
lion_007,lion,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/lion/lion_007/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/lion/lion_007/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/lion/lion_007/image.png
lion_008,lion,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/lion/lion_008/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/lion/lion_008/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/lion/lion_008/image.png
lion_014,lion,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/lion/lion_014/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/lion/lion_014/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/lion/lion_014/image.png
lizard_003,lizard,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/lizard/lizard_003/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/lizard/lizard_003/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/lizard/lizard_003/image.png
lizard_004,lizard,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/lizard/lizard_004/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/lizard/lizard_004/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/lizard/lizard_004/image.png
