object_id,category,mesh_obj,point_cloud,input_image
shark_022,shark,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/shark/shark_022/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/shark/shark_022/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/shark/shark_022/image.png
sheep_020,sheep,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/sheep/sheep_020/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/sheep/sheep_020/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/sheep/sheep_020/image.png
sheep_027,sheep,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/sheep/sheep_027/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/sheep/sheep_027/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/sheep/sheep_027/image.png
shoe_009,shoe,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/shoe/shoe_009/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/shoe/shoe_009/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/shoe/shoe_009/image.png
shoe_010,shoe,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/shoe/shoe_010/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/shoe/shoe_010/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/shoe/shoe_010/image.png
sink_007,sink,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/sink/sink_007/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/sink/sink_007/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/sink/sink_007/image.png
sink_012,sink,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/sink/sink_012/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/sink/sink_012/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/sink/sink_012/image.png
snake_003,snake,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/snake/snake_003/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/snake/snake_003/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/snake/snake_003/image.png
snake_015,snake,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/snake/snake_015/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/snake/snake_015/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/snake/snake_015/image.png
sofa_015,sofa,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/sofa/sofa_015/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/sofa/sofa_015/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/sofa/sofa_015/image.png
sofa_036,sofa,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/sofa/sofa_036/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/sofa/sofa_036/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/sofa/sofa_036/image.png
spade_009,spade,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/spade/spade_009/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/spade/spade_009/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/spade/spade_009/image.png
spade_028,spade,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/spade/spade_028/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/spade/spade_028/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/spade/spade_028/image.png
stove_012,stove,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/stove/stove_012/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/stove/stove_012/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/stove/stove_012/image.png
stove_016,stove,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/stove/stove_016/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/stove/stove_016/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/stove/stove_016/image.png
submarine_004,submarine,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/submarine/submarine_004/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/submarine/submarine_004/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/submarine/submarine_004/image.png
submarine_005,submarine,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/submarine/submarine_005/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/submarine/submarine_005/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/submarine/submarine_005/image.png
toaster_005,toaster,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/toaster/toaster_005/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/toaster/toaster_005/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/toaster/toaster_005/image.png
toaster_015,toaster,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/toaster/toaster_015/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/toaster/toaster_015/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/toaster/toaster_015/image.png
tractor_010,tractor,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/tractor/tractor_010/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/tractor/tractor_010/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/tractor/tractor_010/image.png
tractor_011,tractor,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/tractor/tractor_011/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/tractor/tractor_011/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/tractor/tractor_011/image.png
train_004,train,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/train/train_004/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/train/train_004/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/train/train_004/image.png
train_018,train,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/train/train_018/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/train/train_018/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/train/train_018/image.png
trashcan_013,trashcan,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/trashcan/trashcan_013/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/trashcan/trashcan_013/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/trashcan/trashcan_013/image.png
trashcan_016,trashcan,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/trashcan/trashcan_016/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/trashcan/trashcan_016/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/trashcan/trashcan_016/image.png
tree_011,tree,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/tree/tree_011/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/tree/tree_011/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/tree/tree_011/image.png
tree_032,tree,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/tree/tree_032/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/tree/tree_032/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/tree/tree_032/image.png
truck_009,truck,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/truck/truck_009/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/truck/truck_009/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/truck/truck_009/image.png
truck_021,truck,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/truck/truck_021/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/truck/truck_021/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/truck/truck_021/image.png
tv_006,tv,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/tv/tv_006/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/tv/tv_006/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/tv/tv_006/image.png
tv_019,tv,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/tv/tv_019/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/tv/tv_019/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/tv/tv_019/image.png
violin_013,violin,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/violin/violin_013/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/violin/violin_013/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/violin/violin_013/image.png
violin_014,violin,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/violin/violin_014/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/violin/violin_014/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/violin/violin_014/image.png
whale_008,whale,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/whale/whale_008/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/whale/whale_008/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/whale/whale_008/image.png
whale_030,whale,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_obj_files/whale/whale_030/mesh.obj,/mnt/workspace/kuno/distillation/datasets/Toys4k/official/toys4k_point_clouds/whale/whale_030/pc10K.npz,/mnt/workspace/kuno/distillation/datasets/Toys4k/renders/512/whale/whale_030/image.png
