object_id,category,mesh_obj,point_cloud,input_image,aesthetic
a8308469d2404df48e4ba46eef542b1a,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-084/a8308469d2404df48e4ba46eef542b1a.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/a8308469d2404df48e4ba46eef542b1a/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/a8308469d2404df48e4ba46eef542b1a/image.png,6.9614
90acd78096bb48e4ab97a2eea4139bed,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-088/90acd78096bb48e4ab97a2eea4139bed.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/90acd78096bb48e4ab97a2eea4139bed/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/90acd78096bb48e4ab97a2eea4139bed/image.png,6.7301
c18dc96f45714d46b90036820f0deee5,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-137/c18dc96f45714d46b90036820f0deee5.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/c18dc96f45714d46b90036820f0deee5/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/c18dc96f45714d46b90036820f0deee5/image.png,6.8470
1ab02b0c0ebb45aba28ed09362b8a075,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-024/1ab02b0c0ebb45aba28ed09362b8a075.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/1ab02b0c0ebb45aba28ed09362b8a075/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/1ab02b0c0ebb45aba28ed09362b8a075/image.png,7.3227
261dc77d3eeb4eabb8fb40bde290394f,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-026/261dc77d3eeb4eabb8fb40bde290394f.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/261dc77d3eeb4eabb8fb40bde290394f/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/261dc77d3eeb4eabb8fb40bde290394f/image.png,6.8233
ebbab398045f4ebda00358238c91f528,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-136/ebbab398045f4ebda00358238c91f528.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/ebbab398045f4ebda00358238c91f528/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/ebbab398045f4ebda00358238c91f528/image.png,7.0033
378fa80bdb2b48379adc213962dcd84f,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-148/378fa80bdb2b48379adc213962dcd84f.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/378fa80bdb2b48379adc213962dcd84f/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/378fa80bdb2b48379adc213962dcd84f/image.png,6.9174
bf6970e526854fd8beb1201183de1bdf,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-014/bf6970e526854fd8beb1201183de1bdf.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/bf6970e526854fd8beb1201183de1bdf/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/bf6970e526854fd8beb1201183de1bdf/image.png,6.9706
387769ae683f43d09800488c6aeefd54,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-014/387769ae683f43d09800488c6aeefd54.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/387769ae683f43d09800488c6aeefd54/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/387769ae683f43d09800488c6aeefd54/image.png,7.5688
e824d55a2e9044c7ad049fbf9779bd33,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-144/e824d55a2e9044c7ad049fbf9779bd33.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/e824d55a2e9044c7ad049fbf9779bd33/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/e824d55a2e9044c7ad049fbf9779bd33/image.png,7.0062
25813585b5c34454bdcff843d6962ef9,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-048/25813585b5c34454bdcff843d6962ef9.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/25813585b5c34454bdcff843d6962ef9/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/25813585b5c34454bdcff843d6962ef9/image.png,7.1705
942ed64c469744aeb3a52373ee992bf3,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-138/942ed64c469744aeb3a52373ee992bf3.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/942ed64c469744aeb3a52373ee992bf3/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/942ed64c469744aeb3a52373ee992bf3/image.png,7.1298
3296aa2d001f42bca5a604ae1df43702,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-097/3296aa2d001f42bca5a604ae1df43702.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/3296aa2d001f42bca5a604ae1df43702/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/3296aa2d001f42bca5a604ae1df43702/image.png,6.8125
c58368b5f05849ed935ab5819b87b187,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-001/c58368b5f05849ed935ab5819b87b187.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/c58368b5f05849ed935ab5819b87b187/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/c58368b5f05849ed935ab5819b87b187/image.png,6.8397
d75b1fab944b46b6b8e9ac3e52bcd75e,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-092/d75b1fab944b46b6b8e9ac3e52bcd75e.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/d75b1fab944b46b6b8e9ac3e52bcd75e/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/d75b1fab944b46b6b8e9ac3e52bcd75e/image.png,6.9514
8caaef98c3704e688242aac0e49cee03,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-038/8caaef98c3704e688242aac0e49cee03.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/8caaef98c3704e688242aac0e49cee03/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/8caaef98c3704e688242aac0e49cee03/image.png,6.7770
361220ece0344bfda9a63d377ecab931,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-000/361220ece0344bfda9a63d377ecab931.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/361220ece0344bfda9a63d377ecab931/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/361220ece0344bfda9a63d377ecab931/image.png,6.9588
def300850cbe45d08a5edc4115a3c70b,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-155/def300850cbe45d08a5edc4115a3c70b.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/def300850cbe45d08a5edc4115a3c70b/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/def300850cbe45d08a5edc4115a3c70b/image.png,7.2199
3b8a444954e649ee9bfc6b26d13788aa,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-091/3b8a444954e649ee9bfc6b26d13788aa.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/3b8a444954e649ee9bfc6b26d13788aa/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/3b8a444954e649ee9bfc6b26d13788aa/image.png,7.0500
3a5ed2b8d5c5468897e797dcaba508a1,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-091/3a5ed2b8d5c5468897e797dcaba508a1.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/3a5ed2b8d5c5468897e797dcaba508a1/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/3a5ed2b8d5c5468897e797dcaba508a1/image.png,6.7885
f1bcc72b25d04f2c9c5c4d4a82c29d86,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-075/f1bcc72b25d04f2c9c5c4d4a82c29d86.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/f1bcc72b25d04f2c9c5c4d4a82c29d86/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/f1bcc72b25d04f2c9c5c4d4a82c29d86/image.png,6.8036
6f92293320ed4212b99d5d38dccf1643,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-074/6f92293320ed4212b99d5d38dccf1643.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/6f92293320ed4212b99d5d38dccf1643/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/6f92293320ed4212b99d5d38dccf1643/image.png,7.0200
fbfbcdf76fc3404c8a7b115a3034e6e5,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-093/fbfbcdf76fc3404c8a7b115a3034e6e5.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/fbfbcdf76fc3404c8a7b115a3034e6e5/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/fbfbcdf76fc3404c8a7b115a3034e6e5/image.png,6.7878
ad3b24b0d191461dbc850059987c8262,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-154/ad3b24b0d191461dbc850059987c8262.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/ad3b24b0d191461dbc850059987c8262/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/ad3b24b0d191461dbc850059987c8262/image.png,7.1302
84017504734d4895b48f75751b3a4516,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-013/84017504734d4895b48f75751b3a4516.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/84017504734d4895b48f75751b3a4516/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/84017504734d4895b48f75751b3a4516/image.png,7.0384
c851401b749b49d7a2cc356458c9d329,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-031/c851401b749b49d7a2cc356458c9d329.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/c851401b749b49d7a2cc356458c9d329/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/c851401b749b49d7a2cc356458c9d329/image.png,7.0367
7c7d52823fcd4db29aaf830d3d5b7eeb,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-111/7c7d52823fcd4db29aaf830d3d5b7eeb.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/7c7d52823fcd4db29aaf830d3d5b7eeb/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/7c7d52823fcd4db29aaf830d3d5b7eeb/image.png,6.7783
4940bd02c99843cf84477f3cc91b147b,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-049/4940bd02c99843cf84477f3cc91b147b.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/4940bd02c99843cf84477f3cc91b147b/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/4940bd02c99843cf84477f3cc91b147b/image.png,7.0208
4dbb5813b63d42738a5c6679964a1c0a,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-138/4dbb5813b63d42738a5c6679964a1c0a.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/4dbb5813b63d42738a5c6679964a1c0a/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/4dbb5813b63d42738a5c6679964a1c0a/image.png,6.7672
d76aaded12a942de9ec839682d85fddf,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-081/d76aaded12a942de9ec839682d85fddf.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/d76aaded12a942de9ec839682d85fddf/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/d76aaded12a942de9ec839682d85fddf/image.png,6.7540
f256203558c24ea09385a861b917c75a,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-152/f256203558c24ea09385a861b917c75a.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/f256203558c24ea09385a861b917c75a/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/f256203558c24ea09385a861b917c75a/image.png,6.8335
5a89d75558044baebdfe6e1882a09940,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-044/5a89d75558044baebdfe6e1882a09940.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/5a89d75558044baebdfe6e1882a09940/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/5a89d75558044baebdfe6e1882a09940/image.png,7.0956
9493e95ec7cd4a218ee521acc550bc45,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-064/9493e95ec7cd4a218ee521acc550bc45.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/9493e95ec7cd4a218ee521acc550bc45/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/9493e95ec7cd4a218ee521acc550bc45/image.png,7.2550
00d320b4f6f6472db5209ae3b4ca9e8f,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-056/00d320b4f6f6472db5209ae3b4ca9e8f.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/00d320b4f6f6472db5209ae3b4ca9e8f/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/00d320b4f6f6472db5209ae3b4ca9e8f/image.png,7.2412
cd755e956bd24bec8f03ae51b746efdf,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-085/cd755e956bd24bec8f03ae51b746efdf.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/cd755e956bd24bec8f03ae51b746efdf/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/cd755e956bd24bec8f03ae51b746efdf/image.png,7.1504
7a7318b788eb48b0a01fe92057061ba1,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-037/7a7318b788eb48b0a01fe92057061ba1.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/7a7318b788eb48b0a01fe92057061ba1/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/7a7318b788eb48b0a01fe92057061ba1/image.png,6.7847
ef63534961af446987a7f633e30828ac,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-062/ef63534961af446987a7f633e30828ac.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/ef63534961af446987a7f633e30828ac/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/ef63534961af446987a7f633e30828ac/image.png,6.9576
d3448dd85d874782a2977fed63786ce7,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-120/d3448dd85d874782a2977fed63786ce7.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/d3448dd85d874782a2977fed63786ce7/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/d3448dd85d874782a2977fed63786ce7/image.png,6.8793
b2003c4eeccf4530be092feea2d67e77,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-142/b2003c4eeccf4530be092feea2d67e77.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/b2003c4eeccf4530be092feea2d67e77/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/b2003c4eeccf4530be092feea2d67e77/image.png,6.7444
2c697da3f76244e58d64190998cb79a1,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-126/2c697da3f76244e58d64190998cb79a1.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/2c697da3f76244e58d64190998cb79a1/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/2c697da3f76244e58d64190998cb79a1/image.png,6.9013
b813dfbfecac468ea363c2b136e1adce,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-033/b813dfbfecac468ea363c2b136e1adce.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/b813dfbfecac468ea363c2b136e1adce/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/b813dfbfecac468ea363c2b136e1adce/image.png,6.9431
e0f4045d2d0e4793823831c503e37737,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-010/e0f4045d2d0e4793823831c503e37737.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/e0f4045d2d0e4793823831c503e37737/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/e0f4045d2d0e4793823831c503e37737/image.png,6.9104
b79cf281b0424432a2c56a89072d5b4c,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-043/b79cf281b0424432a2c56a89072d5b4c.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/b79cf281b0424432a2c56a89072d5b4c/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/b79cf281b0424432a2c56a89072d5b4c/image.png,6.7538
d4d1c751bdd14417a35ed79f285a8db6,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-148/d4d1c751bdd14417a35ed79f285a8db6.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/d4d1c751bdd14417a35ed79f285a8db6/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/d4d1c751bdd14417a35ed79f285a8db6/image.png,6.9017
f75020843d9b45e98c850838d61ff100,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-034/f75020843d9b45e98c850838d61ff100.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/f75020843d9b45e98c850838d61ff100/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/f75020843d9b45e98c850838d61ff100/image.png,6.7459
61640c907017441da1ea1b26bb4532f7,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-158/61640c907017441da1ea1b26bb4532f7.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/61640c907017441da1ea1b26bb4532f7/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/61640c907017441da1ea1b26bb4532f7/image.png,7.1287
dd465f545a654f8da288d5dc07edbdad,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-024/dd465f545a654f8da288d5dc07edbdad.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/dd465f545a654f8da288d5dc07edbdad/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/dd465f545a654f8da288d5dc07edbdad/image.png,6.7924
36a37af9cdfb4ccc8e129910a35fec92,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-015/36a37af9cdfb4ccc8e129910a35fec92.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/36a37af9cdfb4ccc8e129910a35fec92/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/36a37af9cdfb4ccc8e129910a35fec92/image.png,6.9729
3d77edacdfbc4419a8390ee4165004d6,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-093/3d77edacdfbc4419a8390ee4165004d6.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/3d77edacdfbc4419a8390ee4165004d6/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/3d77edacdfbc4419a8390ee4165004d6/image.png,6.7709
4975a555facf4c2397c7fa6bf56abb08,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-155/4975a555facf4c2397c7fa6bf56abb08.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/4975a555facf4c2397c7fa6bf56abb08/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/4975a555facf4c2397c7fa6bf56abb08/image.png,7.0254
5b8ae6366ca14069b8d9b0eb584a7283,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-007/5b8ae6366ca14069b8d9b0eb584a7283.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/5b8ae6366ca14069b8d9b0eb584a7283/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/5b8ae6366ca14069b8d9b0eb584a7283/image.png,6.7981
7e92135294b842c18157e641396665d9,objaverse_sketchfab,/gs/bs/tga-koike-shanda/yurh/dataset/trellis-500k/ObjaverseXL_sketchfab/raw/hf-objaverse-v1/glbs/000-085/7e92135294b842c18157e641396665d9.glb,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/7e92135294b842c18157e641396665d9/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/5k_balanced/objaverse_sketchfab/7e92135294b842c18157e641396665d9/image.png,7.1188
